n	Session	wfm.seconds.Elapsed	wfm.mac_addr.Mac	wfm.mac_addr.Essid	wfm.mac_addr.Frequency	wfm.mac_addr.Auth	wfm.mac_addr.Extra	wfm.snr
324	4607	1411812247	0015c72a5e21	feup.conferencias	2412	Open		-81
325	4607	1411812247	001daac3ad18	SERVICO_CLIENTE	2437	Open		-92
326	4607	1411812247	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-86
327	4607	1411812247	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-86
328	4607	1411812248	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
329	4607	1411812248	0015c72a5e21	feup.conferencias	2412	Open		-80
330	4607	1411812248	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-87
331	4607	1411812248	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-86
332	4607	1411812250	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
333	4607	1411812250	0015c72a5e21	feup.conferencias	2412	Open		-81
334	4607	1411812250	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-88
335	4607	1411812250	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-86
336	4607	1411812251	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
337	4607	1411812251	0015c72a5e21	feup.conferencias	2412	Open		-81
338	4607	1411812251	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-88
339	4607	1411812251	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-86
340	4607	1411812253	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
341	4607	1411812253	0015c72a5e21	feup.conferencias	2412	Open		-81
342	4607	1411812253	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-88
343	4607	1411812253	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-86
344	4607	1411812254	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
345	4607	1411812254	0015c72a5e21	feup.conferencias	2412	Open		-81
346	4607	1411812254	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-88
347	4607	1411812256	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
348	4607	1411812256	0015c72a5e21	feup.conferencias	2412	Open		-82
349	4607	1411812256	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-88
350	4607	1411812257	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
351	4607	1411812257	0015c72a5e21	feup.conferencias	2412	Open		-82
352	4607	1411812257	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-88
353	4607	1411812259	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
354	4607	1411812259	0015c72a5e21	feup.conferencias	2412	Open		-82
355	4607	1411812259	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-89
356	4607	1411812260	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
357	4607	1411812260	0015c72a5e21	feup.conferencias	2412	Open		-81
358	4607	1411812260	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-89
359	4607	1411812262	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
360	4607	1411812262	0015c72a5e21	feup.conferencias	2412	Open		-81
361	4607	1411812262	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-89
362	4607	1411812262	0015c72abd81	UPorto	2462	Open		-89
363	4607	1411812263	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
364	4607	1411812263	0015c72a5e21	feup.conferencias	2412	Open		-82
365	4607	1411812263	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-89
366	4607	1411812263	0015c72abd81	UPorto	2462	Open		-89
367	4607	1411812265	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
368	4607	1411812265	0015c72a5e21	feup.conferencias	2412	Open		-81
369	4607	1411812265	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-89
370	4607	1411812265	0015c72abd81	UPorto	2462	Open		-89
371	4607	1411812266	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
372	4607	1411812266	0015c72a5e21	feup.conferencias	2412	Open		-80
373	4607	1411812266	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-89
374	4607	1411812266	0015c72abd81	UPorto	2462	Open		-89
375	4607	1411812268	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
376	4607	1411812268	0015c72a5e21	feup.conferencias	2412	Open		-80
377	4607	1411812268	0015c72abd81	UPorto	2462	Open		-89
378	4607	1411812269	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
379	4607	1411812269	0015c72a5e21	feup.conferencias	2412	Open		-83
380	4607	1411812269	0015c72abd81	UPorto	2462	Open		-87
381	4607	1411812269	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-85
382	4607	1411812271	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
383	4607	1411812271	0015c72a5e21	feup.conferencias	2412	Open		-81
384	4607	1411812271	0015c72abd81	UPorto	2462	Open		-87
385	4607	1411812271	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-85
386	4607	1411812271	001daac3ad18	SERVICO_CLIENTE	2437	Open		-91
387	4607	1411812271	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-93
388	4607	1411812272	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
389	4607	1411812272	0015c72a5e21	feup.conferencias	2412	Open		-83
390	4607	1411812272	0015c72abd81	UPorto	2462	Open		-88
391	4607	1411812272	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-86
392	4607	1411812272	001daac3ad18	SERVICO_CLIENTE	2437	Open		-91
393	4607	1411812272	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-93
394	4607	1411812274	0015c72a5e20	eduroam	2412	WPA-Enterprise		-84
395	4607	1411812274	0015c72a5e21	feup.conferencias	2412	Open		-86
396	4607	1411812274	0015c72abd81	UPorto	2462	Open		-88
397	4607	1411812274	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-86
398	4607	1411812274	001daac3ad18	SERVICO_CLIENTE	2437	Open		-91
399	4607	1411812274	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-93
400	4607	1411812275	0015c72a5e20	eduroam	2412	WPA-Enterprise		-84
401	4607	1411812275	0015c72a5e21	feup.conferencias	2412	Open		-86
402	4607	1411812275	0015c72abd81	UPorto	2462	Open		-88
403	4607	1411812275	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-86
404	4607	1411812275	001daac3ad18	SERVICO_CLIENTE	2437	Open		-91
405	4607	1411812275	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-93
406	4607	1411812277	0015c72a5e20	eduroam	2412	WPA-Enterprise		-84
407	4607	1411812277	0015c72a5e21	feup.conferencias	2412	Open		-88
408	4607	1411812277	0015c72abd81	UPorto	2462	Open		-88
409	4607	1411812277	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-86
410	4607	1411812277	001daac3ad18	SERVICO_CLIENTE	2437	Open		-91
411	4607	1411812277	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-93
412	4607	1411812278	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
413	4607	1411812278	0015c72a5e21	feup.conferencias	2412	Open		-84
414	4607	1411812278	0015c72abd81	UPorto	2462	Open		-88
415	4607	1411812278	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-86
416	4607	1411812278	001daac3ad18	SERVICO_CLIENTE	2437	Open		-91
417	4607	1411812278	0001f45ba4df	RoamAbout Default Network Name	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-93
418	4607	1411812280	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
419	4607	1411812280	0015c72a5e21	feup.conferencias	2412	Open		-84
420	4607	1411812280	0015c72abd81	UPorto	2462	Open		-88
421	4607	1411812280	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-86
422	4607	1411812280	0015c72abd80	eduroam	2462	WPA-Enterprise		-88
423	4607	1411812281	0015c72a5e20	eduroam	2412	WPA-Enterprise		-87
424	4607	1411812281	0015c72a5e21	feup.conferencias	2412	Open		-84
425	4607	1411812281	0015c72abd80	eduroam	2462	WPA-Enterprise		-88
426	4607	1411812282	0015c72a5e20	eduroam	2412	WPA-Enterprise		-87
427	4607	1411812282	0015c72a5e21	feup.conferencias	2412	Open		-86
428	4607	1411812282	0015c72abd80	eduroam	2462	WPA-Enterprise		-88
429	4607	1411812284	0015c72a5e20	eduroam	2412	WPA-Enterprise		-88
430	4607	1411812284	0015c72a5e21	feup.conferencias	2412	Open		-85
431	4607	1411812284	0015c72abd80	eduroam	2462	WPA-Enterprise		-88
432	4607	1411812285	0015c72a5e20	eduroam	2412	WPA-Enterprise		-88
433	4607	1411812285	0015c72a5e21	feup.conferencias	2412	Open		-83
434	4607	1411812285	0015c72abd80	eduroam	2462	WPA-Enterprise		-88
435	4607	1411812287	0015c72a5e20	eduroam	2412	WPA-Enterprise		-91
436	4607	1411812287	0015c72a5e21	feup.conferencias	2412	Open		-84
437	4607	1411812287	0015c72abd80	eduroam	2462	WPA-Enterprise		-88
438	4607	1411812287	001daac3ad18	SERVICO_CLIENTE	2437	Open		-88
439	4607	1411812288	0015c72a5e20	eduroam	2412	WPA-Enterprise		-91
440	4607	1411812288	0015c72a5e21	feup.conferencias	2412	Open		-84
441	4607	1411812288	001daac3ad18	SERVICO_CLIENTE	2437	Open		-88
442	4607	1411812288	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-88
443	4607	1411812290	0015c72a5e20	eduroam	2412	WPA-Enterprise		-91
444	4607	1411812290	0015c72a5e21	feup.conferencias	2412	Open		-82
445	4607	1411812290	001daac3ad18	SERVICO_CLIENTE	2437	Open		-88
446	4607	1411812290	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-88
447	4607	1411812291	0015c72a5e20	eduroam	2412	WPA-Enterprise		-91
448	4607	1411812291	0015c72a5e21	feup.conferencias	2412	Open		-85
449	4607	1411812291	001daac3ad18	SERVICO_CLIENTE	2437	Open		-88
450	4607	1411812291	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-88
451	4607	1411812292	0015c72a5e20	eduroam	2412	WPA-Enterprise		-89
452	4607	1411812292	0015c72a5e21	feup.conferencias	2412	Open		-84
453	4607	1411812292	001daac3ad18	SERVICO_CLIENTE	2437	Open		-88
454	4607	1411812292	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-88
455	4607	1411812294	0015c72a5e20	eduroam	2412	WPA-Enterprise		-89
456	4607	1411812294	0015c72a5e21	feup.conferencias	2412	Open		-84
457	4607	1411812294	001daac3ad18	SERVICO_CLIENTE	2437	Open		-88
458	4607	1411812294	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-88
459	4607	1411812294	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-88
460	4607	1411812295	0015c72a5e20	eduroam	2412	WPA-Enterprise		-89
461	4607	1411812295	0015c72a5e21	feup.conferencias	2412	Open		-84
462	4607	1411812295	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-88
463	4607	1411812295	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-88
464	4607	1411812297	0015c72a5e20	eduroam	2412	WPA-Enterprise		-89
465	4607	1411812297	0015c72a5e21	feup.conferencias	2412	Open		-84
466	4607	1411812297	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-88
467	4607	1411812298	0015c72a5e20	eduroam	2412	WPA-Enterprise		-89
468	4607	1411812298	0015c72a5e21	feup.conferencias	2412	Open		-83
469	4607	1411812298	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-88
470	4607	1411812300	0015c72a5e20	eduroam	2412	WPA-Enterprise		-89
471	4607	1411812300	0015c72a5e21	feup.conferencias	2412	Open		-83
472	4607	1411812300	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-88
473	4607	1411812300	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-87
474	4607	1411812300	0015c72abd80	eduroam	2462	WPA-Enterprise		-89
475	4607	1411812301	0015c72a5e20	eduroam	2412	WPA-Enterprise		-88
476	4607	1411812301	0015c72a5e21	feup.conferencias	2412	Open		-78
477	4607	1411812301	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-84
478	4607	1411812301	0015c72abd80	eduroam	2462	WPA-Enterprise		-89
479	4607	1411812303	0015c72a5e20	eduroam	2412	WPA-Enterprise		-88
480	4607	1411812303	0015c72a5e21	feup.conferencias	2412	Open		-80
481	4607	1411812303	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-84
482	4607	1411812303	0015c72abd80	eduroam	2462	WPA-Enterprise		-89
483	4607	1411812304	0015c72a5e20	eduroam	2412	WPA-Enterprise		-85
484	4607	1411812304	0015c72a5e21	feup.conferencias	2412	Open		-84
485	4607	1411812304	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-84
486	4607	1411812304	0015c72abd80	eduroam	2462	WPA-Enterprise		-89
487	4607	1411812306	0015c72a5e20	eduroam	2412	WPA-Enterprise		-85
488	4607	1411812306	0015c72a5e21	feup.conferencias	2412	Open		-82
489	4607	1411812306	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-85
490	4607	1411812306	0015c72abd80	eduroam	2462	WPA-Enterprise		-89
491	4607	1411812307	0015c72a5e20	eduroam	2412	WPA-Enterprise		-85
492	4607	1411812307	0015c72a5e21	feup.conferencias	2412	Open		-82
493	4607	1411812307	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-85
494	4607	1411812307	0015c72abd80	eduroam	2462	WPA-Enterprise		-89
495	4607	1411812309	0015c72a5e20	eduroam	2412	WPA-Enterprise		-85
496	4607	1411812309	0015c72a5e21	feup.conferencias	2412	Open		-81
497	4607	1411812309	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-85
498	4607	1411812310	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
499	4607	1411812310	0015c72a5e21	feup.conferencias	2412	Open		-81
500	4607	1411812310	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-85
501	4607	1411812312	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
502	4607	1411812312	0015c72a5e21	feup.conferencias	2412	Open		-81
503	4607	1411812312	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-88
504	4607	1411812312	001daac3ad18	SERVICO_CLIENTE	2437	Open		-88
505	4607	1411812313	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
506	4607	1411812313	0015c72a5e21	feup.conferencias	2412	Open		-82
507	4607	1411812313	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-88
508	4607	1411812313	001daac3ad18	SERVICO_CLIENTE	2437	Open		-88
509	4607	1411812315	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
510	4607	1411812315	0015c72a5e21	feup.conferencias	2412	Open		-80
511	4607	1411812315	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-88
512	4607	1411812315	001daac3ad18	SERVICO_CLIENTE	2437	Open		-88
513	4607	1411812316	0015c72a5e20	eduroam	2412	WPA-Enterprise		-87
514	4607	1411812316	0015c72a5e21	feup.conferencias	2412	Open		-81
515	4607	1411812316	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-86
516	4607	1411812316	001daac3ad18	SERVICO_CLIENTE	2437	Open		-88
517	4607	1411812318	0015c72a5e20	eduroam	2412	WPA-Enterprise		-87
518	4607	1411812318	0015c72a5e21	feup.conferencias	2412	Open		-81
519	4607	1411812318	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-86
520	4607	1411812318	001daac3ad18	SERVICO_CLIENTE	2437	Open		-88
521	4607	1411812319	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
522	4607	1411812319	0015c72a5e21	feup.conferencias	2412	Open		-81
523	4607	1411812319	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-85
524	4607	1411812321	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
525	4607	1411812321	0015c72a5e21	feup.conferencias	2412	Open		-83
526	4607	1411812321	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-86
527	4607	1411812322	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
528	4607	1411812322	0015c72a5e21	feup.conferencias	2412	Open		-84
529	4607	1411812322	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-86
530	4607	1411812324	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
531	4607	1411812324	0015c72a5e21	feup.conferencias	2412	Open		-84
532	4607	1411812324	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-86
533	4607	1411812324	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-86
534	4607	1411812325	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
535	4607	1411812325	0015c72a5e21	feup.conferencias	2412	Open		-84
536	4607	1411812325	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-86
537	4607	1411812325	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-86
538	4607	1411812327	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
539	4607	1411812327	0015c72a5e21	feup.conferencias	2412	Open		-83
540	4607	1411812327	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-86
541	4607	1411812327	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-86
542	4607	1411812328	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
543	4607	1411812328	0015c72a5e21	feup.conferencias	2412	Open		-84
544	4607	1411812328	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-86
545	4607	1411812328	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-86
546	4607	1411812330	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
547	4607	1411812330	0015c72a5e21	feup.conferencias	2412	Open		-81
548	4607	1411812330	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-86
549	4607	1411812330	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-86
550	4607	1411812331	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
551	4607	1411812331	0015c72a5e21	feup.conferencias	2412	Open		-81
552	4607	1411812331	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-86
553	4607	1411812331	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-86
554	4607	1411812333	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
555	4607	1411812333	0015c72a5e21	feup.conferencias	2412	Open		-82
556	4607	1411812333	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-86
557	4607	1411812334	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
558	4607	1411812334	0015c72a5e21	feup.conferencias	2412	Open		-81
559	4607	1411812334	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-86
560	4607	1411812336	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
561	4607	1411812336	0015c72a5e21	feup.conferencias	2412	Open		-83
562	4607	1411812336	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-86
563	4607	1411812336	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-87
564	4607	1411812337	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
565	4607	1411812337	0015c72a5e21	feup.conferencias	2412	Open		-83
566	4607	1411812337	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-86
567	4607	1411812337	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-87
568	4607	1411812339	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
569	4607	1411812339	0015c72a5e21	feup.conferencias	2412	Open		-83
570	4607	1411812339	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-86
571	4607	1411812339	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-87
572	4607	1411812340	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
573	4607	1411812340	0015c72a5e21	feup.conferencias	2412	Open		-83
574	4607	1411812340	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-86
575	4607	1411812340	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-87
576	4607	1411812342	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
577	4607	1411812342	0015c72a5e21	feup.conferencias	2412	Open		-81
578	4607	1411812342	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-86
579	4607	1411812342	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-87
580	4607	1411812343	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
