n	Session	magnetometer.seconds.Unix	magnetometer.magx	magnetometer.magy	magnetometer.magz
1499	4607	1411813613	\x002700260027002700280024002300230023002300230023002300230021001e001d001c001b00190018001a001c001d001f001d001d00200021001f002000210023002500240023002500250025002500230024002700280027002900290029002a0028	\xff4dff4dff50ff51ff53ff53ff52ff52ff53ff50ff4eff4bff4aff48ff4aff49ff4aff49ff48ff49ff48ff47ff45ff44ff42ff43ff43ff42ff44ff44ff42ff43ff42ff42ff42ff43ff41ff41ff41ff41ff41ff3fff3fff3eff3eff3fff40ff3fff40ff41	\x002c002d002c002c002c002b002b002b002a0028002900280028002a002a00290028002b002b002c002b002c002c002c002e002c002c002c002c002e002e002e002f002e002f002f002f002f002e002e002e002f002f002f002f002f002f002f002f0030
1500	4607	1411813614	\x00270026002700260025002500260026002700270025002800280026002700280028002700260023002200230020001f001d001c001c001c001b001a0017001500150016001600160018001a001e001f00210023002400260026002800270029002a002d	\xff40ff40ff40ff3fff3eff3dff3dff3eff40ff41ff40ff3fff3eff3fff3eff3fff3fff3fff42ff46ff49ff4aff49ff49ff48ff48ff46ff43ff41ff41ff42ff41ff40ff40ff40ff41ff41ff40ff40ff40ff41ff42ff45ff45ff46ff46ff48ff49ff4aff4c	\x0031003000310030003100320032002f00300030003000310032003200320035003300320032003000300030002f002c002a00290028002600230020002100210023002300230024002400260026002900270029002a002b002b002b002b002a002c002c
1501	4607	1411813615	\x002d002f00310031003200330034003300340032003100300031003100310030003100330033003300320032003200350034003500370039003b003e00410041004500470048004a004d004e004e0051004e004d004b004a004700450043004100410041	\xff49ff49ff4aff49ff47ff47ff46ff44ff45ff45ff45ff46ff48ff48ff48ff48ff49ff4aff4bff4cff4dff4fff50ff50ff50ff51ff51ff52ff55ff58ff5cff61ff65ff69ff6cff6cff6cff6bff6aff67ff62ff5dff58ff51ff4aff42ff39ff31ff29ff23	\x002c002c002d002e002f0030003000320033003500360036003700370037003800380038003b003c003d0040004400470048004b004d004e004e004f004d004c004a00470042003d0037002e0025001d0013000a0004fffdfff9fff6fff5fff5fff7fff9
1502	4607	1411813616	\x0041004000400040003d003d003b003b00370035003500330032002f002f002d002e002e0030003000320033003100300030002e002c002d002d002d002d002c002a002a0026002400230021001f001e001f001f00200020001f001f002100220020	\xff1eff1bff17ff15ff14ff13ff13ff13ff16ff18ff1dff20ff24ff29ff2fff35ff36ff3bff3dff40ff41ff42ff42ff42ff42ff44ff44ff45ff45ff45ff46ff47ff48ff46ff48ff47ff46ff49ff4aff4aff49ff4cff4bff4cff4dff4cff4bff4aff49	\xfffb000000010007000b001000140017001d002100240028002d002d002f0032003200330032002f002b0029002800270026002700260028002900280027002700260025002600270026002700270026002300230022002100230023002400250028
1503	4607	1411813617	\x002100230024002300230022002100230023002200220023002400250024002300210020001e001e001c001d001e001d001f0020001e001e001f00200020002200220023002300220020001e001e001d001c001a001a001d001f001f001d001d001e001d	\xff48ff48ff47ff48ff47ff47ff49ff49ff49ff49ff4bff4bff4dff4eff4eff4fff50ff50ff4eff4fff4eff4fff4fff4fff4fff50ff51ff52ff53ff54ff54ff54ff55ff54ff55ff53ff52ff51ff50ff51ff4fff4fff4eff4dff4dff4dff4eff4bff4cff4d	\x00280029002a00280029002a00280029002800290028002700250024002400250027002800280028002800280029002900250023002400260027002600250023002300240024002400240025002500250025002400230023002200230024002600260026
1504	4607	1411813618	\x001e001c001b001c001b001b001900180018001700160016001700170016001800170018001a0019001b001d001e001c001e001c001b001b001b001a001a001b001b001d001e001f001d001f001f001f001f001f001f002000200020001f0020001f	\xff4dff4cff4cff4cff4bff4dff4dff4dff4bff4cff4cff4bff4bff4bff4bff4aff4bff49ff49ff48ff46ff45ff44ff44ff43ff44ff46ff47ff48ff47ff47ff45ff45ff46ff46ff44ff45ff45ff47ff47ff47ff48ff47ff47ff47ff47ff47ff48ff46	\x0026002600250025002400240026002600270028002a002a0029002800280029002900290029002a002c002d002c002b002b0029002900280028002800290029002a002a0029002900280029002900280028002a002a002a002b00290029002b0028
1505	4607	1411813619	\x00200021002200230023002300240023002300230023002100230023002200230023002200210021001f001e0020002100220022002100230023002500240023002100220022002300220021002200220021002100220022002300230023002500270028	\xff45ff43ff43ff43ff43ff43ff43ff44ff45ff45ff44ff45ff45ff44ff46ff44ff44ff45ff46ff45ff44ff44ff42ff43ff42ff41ff40ff41ff42ff42ff43ff43ff41ff42ff43ff42ff44ff43ff43ff44ff47ff46ff47ff47ff46ff46ff48ff49ff48ff4b	\x00290028002800290029002a0029002b0029002a00290028002900280028002a002b002c002d002d002e002e002f002d002e002b002b002a0029002800270027002600270027002700270026002700280027002600250024002500240024002300210021
1506	4607	1411813620	\x0028002600230021001f001d001c001900190019001a001c001c001c001b001d001d001e00210020002200220022002100200020001f00200020002100220023002300220021001f001f001e001f001f0020002100230024002400250023002500260026	\xff4dff4eff50ff53ff52ff51ff52ff52ff50ff4eff4dff4cff4cff4dff4cff49ff49ff48ff4bff4aff49ff48ff48ff49ff48ff46ff44ff44ff41ff41ff41ff41ff41ff43ff43ff44ff46ff47ff46ff47ff49ff49ff49ff49ff4aff4aff49ff49ff48ff48	\x00200020001e001d001c001d001d001f002100220023002400240025002600250025002300230023002400230022002300220024002300220020002100220022002100200022002200230022002000200020001e001e001e001f001e001f001d001f001e
1507	4607	1411813621	\x002500260027002600270026002600270029002800270029002a002a00290026002600280028002700280029002b002e002e002f002f002f002f002f002e002f002e002d002e002d002d002d002b002b002b002b002a002c002d002f002f002e002f	\xff48ff47ff46ff45ff44ff46ff46ff46ff45ff46ff48ff49ff49ff47ff46ff45ff44ff46ff44ff43ff44ff45ff45ff46ff46ff45ff45ff46ff46ff45ff47ff43ff43ff41ff42ff42ff42ff42ff41ff43ff44ff45ff45ff44ff43ff43ff42ff43ff43	\x001d001a001a001d001d001c001c001e001f00210020001e001e002100210022002300240024002700260026002500250023002200230024002500250028002700270027002700280029002900280029002c002b002b00290028002800290029002a
1508	4607	1411813622	\x002f002f002d002c002b002b002b0029002a002b002a002b002a002b002b002d002d002c002c002c002c002c002b002900290029002a002c002c002c002c002d002d002f002f002f002f002f00310035003700360036003600360038003700330030002f	\xff43ff43ff45ff45ff45ff46ff49ff49ff4aff4bff4bff4bff4cff4cff4cff4bff48ff48ff49ff4aff4bff4bff4aff4cff4dff4eff4eff4eff4dff4fff4eff4eff4fff4eff4eff4dff4cff4bff4cff4cff49ff49ff49ff4bff4cff4bff4cff4cff4dff4e	\x002b002a002b002d002d002c002d002c002c002e002f002d002d002d002c002d002e002c002b002b002a002b002b002b002800280027002600250024002400230024002300230022002200210021002100220023002500250028002a002a002a002a002c
1509	4607	1411813623	\x002e002c002b002a0029002b002a002a002a002a002c002b002a002b002c002c002d002e002d002f003000300030003100320033003300340034003500350036003400350036003700350032003200310033003300310030003100320030002e002d002c	\xff4dff4aff49ff4aff47ff45ff45ff42ff42ff44ff45ff45ff44ff44ff44ff45ff46ff45ff45ff43ff45ff46ff47ff47ff46ff48ff48ff4aff4bff4cff4bff4cff4cff49ff49ff49ff48ff48ff49ff49ff4aff4bff4cff4cff4cff4aff49ff47ff47ff46	\x002d002f002f0030003000310034003200330034003400330033003400320033003100320030003100320032003100310032003000310030003000300031003000300031003000310030002e002b00290029002700260024002500250023002300210021
1510	4607	1411813624	\x002a002a00290028002a002c002b002a002c002d002c002c002c002a002b002a002900290029002b002b002c002c002e002f0030003100320032003400360037003800380039003b003b003d003c003d003e003e003d003d003c003a003b003b003c	\xff45ff44ff43ff44ff43ff45ff42ff42ff42ff43ff42ff43ff45ff42ff42ff43ff43ff41ff41ff41ff3fff3eff3fff3dff3cff3cff3eff3cff3eff41ff43ff47ff49ff4cff4dff50ff51ff53ff53ff54ff56ff57ff58ff59ff59ff59ff5aff59ff59	\x002100220021002000200020002200220021001f0020002000230023002300250025002700280029002b002d002e002f003100340036003800370038003a003b003c003d003c003b003d003d003c003800370033003200320030002e002d002d002b
1511	4607	1411813625	\x003d004000400042004200400040003f003d003b00390038003800370035003400330033003400330033003300350036003600360037003800390039003a0039003b003c003c003c003a003b0039003b003b003a00390039003900390039003700360035	\xff59ff58ff56ff57ff56ff56ff57ff57ff58ff5bff5dff5eff5dff5eff5cff5cff5bff5aff59ff59ff59ff59ff58ff57ff55ff55ff55ff54ff52ff51ff52ff53ff52ff52ff53ff52ff54ff53ff51ff4fff4dff4cff4bff4aff49ff47ff48ff47ff47ff44	\x002b002b00290029002a002b002a002900290027002600260024002300240024002500260026002500250021001f001d001a0017001600140012001300120012001200120012001200140016001700170019001800180018001600160017001700170017
1512	4607	1411813626	\x00340033003400350035003800380037003800380038003700370035003500350032002f002e002e002c002a002a002a002b002c002e002f00310031003100310033003300330031003200330034003100300031002f002f002d002b002b002b002b002b	\xff44ff43ff42ff43ff45ff45ff48ff4aff4bff4cff4cff4bff4aff4aff49ff48ff47ff49ff4bff4dff4dff4dff4dff4cff4dff4dff4aff4aff49ff49ff46ff47ff46ff43ff42ff43ff45ff45ff47ff46ff48ff4aff4bff4bff4bff49ff49ff4aff4bff49	\x00190018001b001a001a00190018001700160017001500150014001500140014001500160018001a001b001b001a001a001b001a001900170018001a001b001b001c001c001c001d001c001b001c001c001a001a001a0019001900180017001600170017
1513	4607	1411813627	\x0029002a002a002a0028002800290027002a0027002700250025002700250026002400260027002800270026002600260026002600260025002600260027002600260025002400250025002300220023002300230022002100200020001e001d001c	\xff4bff4aff48ff4aff49ff49ff46ff48ff48ff4bff4bff4aff4aff4aff4aff48ff47ff46ff49ff4aff4aff4bff4dff4dff4dff4cff4bff4aff4aff4bff4dff4dff4dff4eff50ff51ff51ff51ff4fff4eff4eff4eff4dff4dff4dff4aff4aff4aff4a	\x0017001700170019001a001b0019001a00170018001800180018001900180019001a00170017001700170017001800170018001a00190019001900170017001800170018001800170017001700170016001500150015001500170017001700170018
1514	4607	1411813628	\x001d001e001f0020002000220023002300230023002100230024002300230023002100220022002100210022002200220025002600270028002700260026002600250025002600250023002200200021001f001d001a0018001a001c001d001e001e001e	\xff49ff49ff48ff49ff4bff4aff4aff4bff4bff4dff4eff4dff4dff4fff51ff50ff50ff51ff4fff4fff4dff4bff4bff4cff4bff4aff4aff4cff4dff4dff4cff4cff4dff4dff4dff4eff4dff4eff4fff4eff4cff4dff4dff4aff4aff48ff48ff48ff48ff48	\x00170017001600170019001b001e001f00210023002400230023002100210021001f001f00200022002300220022002300230023002300220021002100210020001f001e001b001a0019001a001800170017001400150015001400110011001000110013
1515	4607	1411813629	\x001d001f001d001c001c001d001d001d001e001f0020001e001d001c001b001c001d001d001f00210020001e001e001f001d001c001b001c001d001e001d001d001b001c001b001800180019001a001c001f001e00200021002000200021002300240026	\xff47ff48ff48ff47ff46ff45ff45ff42ff42ff41ff40ff40ff3fff3dff3cff3cff3dff3eff3eff40ff41ff43ff44ff45ff44ff42ff42ff44ff41ff43ff42ff43ff43ff43ff42ff41ff41ff40ff40ff3dff3bff3bff3aff3aff38ff37ff36ff35ff35ff34	\x00120012001200140016001900190019001a001b001c001f0020002100220023002300230023002300230023002300230024002500240023002200220021001f0021002000200020001f001e001d001c0019001700170017001600160017001700170018
1516	4607	1411813630	\x00250026002a002a002700250021002000200021001f0020002200220023002300210020002000200020001f001f00230023002400250023002200200020001e001e001e001e001d001e00200020001f002000210021002300220022002200220022	\xff35ff33ff34ff35ff36ff39ff39ff3bff39ff3aff3cff3dff3dff3eff3eff40ff41ff41ff40ff3fff3fff3fff40ff3fff3fff41ff41ff42ff42ff43ff42ff42ff43ff42ff43ff41ff41ff41ff40ff40ff3eff3eff3eff40ff40ff41ff41ff42ff44	\x00180019001b001f00200023002500260026002700260025002400220022002000210021001f001f001f002000200020001f001e001f001d001e001e001e00200021002200200021001f0021001f0020002000200023002300230022002300240026
1517	4607	1411813631	\x001f001e001d001d001c001e001e001d001f0020001f002000200020002100210023002300250025002400250025002600250023002300240026002500230023002100220021001e001d001c001c001c001d001d001c001c001b001b001b0019001a001a	\xff45ff45ff45ff46ff44ff45ff44ff46ff44ff45ff45ff42ff42ff41ff42ff41ff43ff43ff44ff47ff47ff49ff4bff4aff49ff4aff4bff49ff49ff49ff47ff47ff47ff46ff45ff45ff45ff45ff45ff46ff46ff46ff47ff49ff49ff49ff49ff48ff47ff48	\x0025002500260025002500240023002100200020002100230023002300250027002700270028002700280027002600230023002300220020001f001f001c001e001c001b0017001900180018001a0019001a001b001c001c001b001b00190019001b001a
1518	4607	1411813632	\x0019001a001c001d001c001c001c001c001e001d001d001d001d001d001d001d001c001d001d001d001d001f001f001e001f001f0020001e001d001f001f002000200020002100210022001f0020002000200021002000200020002100200020001f	\xff49ff48ff46ff45ff46ff46ff46ff46ff45ff47ff47ff48ff48ff49ff48ff48ff47ff45ff45ff45ff44ff46ff48ff48ff47ff47ff4aff4aff4aff49ff46ff48ff4bff4bff4aff4dff4dff4dff4eff4dff4dff4cff4dff4cff4cff4dff4dff4dff4d	\x001b001c001d001e0020001f001e001f001f001d001e001e001d001e001d001e001e001e001e001c001b001b001d001c001d0020001f002100210020001e0020001d00190018001800170019001a0018001700170017001700160016001500140015
1519	4607	1411813633	\x001c001a00190018001700170017001500160016001400140013001300120011001000110012001100120011001000130012001200130015001400140017001700170018001800170019001a0019001b001d001c001c001d001d001d001c001c001c001d	\xff4fff4dff4cff4aff49ff4aff49ff49ff49ff4aff4bff4dff4cff4cff4bff4bff4aff4bff4aff49ff49ff4aff4bff4aff4bff4cff4aff4bff4cff4aff48ff48ff47ff45ff44ff42ff42ff42ff44ff43ff43ff45ff46ff48ff48ff47ff47ff46ff47ff45	\x001600170018001900190018001a001b001c001a0018001a001a001b001b001b001d001f002100210020001f001f002000200020001e001f002000220023002400240025002600250027002500230021001f0020001e001e001d001e0021002100210020
1520	4607	1411813634	\x001d001c001d001d001e001e001c001d001c001d001d001b001b001d001d001e001d001d001b001e001e001b001c001b001b001c001d001b001b001d001d001c001c001b001a001b001a001a00190019001a001b0019001a001a0019001c001b001c001a	\xff46ff45ff45ff47ff47ff49ff4aff4cff4bff4dff4cff4bff4bff4aff4bff4aff48ff49ff49ff4aff4aff4aff49ff4aff4cff4bff4aff4aff49ff48ff48ff47ff48ff47ff47ff48ff47ff49ff48ff48ff47ff47ff46ff44ff46ff46ff46ff46ff47ff48	\x00210020001f001d001c001c001b001a0019001b001c001e001d001d001e001d001d001d001b001900190019001700170019001800190019001b0019001b001d001c001c001c001e001c001e001e001c001c001e001e001d001e001e001e001e001e001e
1521	4607	1411813635	\x001b00190019001a0019001900190018001800190019001a001c001c001d001e001d001d001d001a00190018001700170017001600160016001700170018001700170016001600170017001500140015001600170017001600140015001500160016	\xff49ff4cff4cff4dff4dff4dff4bff49ff48ff46ff44ff43ff44ff44ff45ff47ff48ff46ff47ff46ff45ff45ff45ff45ff43ff45ff43ff45ff44ff44ff44ff42ff43ff43ff43ff43ff43ff43ff42ff43ff43ff41ff41ff40ff40ff3fff3eff3dff3e	\x001d001c001b0019001a001b001a00190019001a0019001a00190017001700170018001700190019001a001d001d001d001f001f001e001d001c001c001c001b0018001700180019001a0019001a001a001a001b001c001b001a0019001700180018
1522	4607	1411813636	\x0015001500140015001400140012001000110012001300140014001600180018001a0019001a0019001900180017001700160017001500140014001700180018001800190019001a00190017001700170018001700170017001800190017001700170017	\xff3eff40ff40ff3eff3fff40ff41ff40ff40ff3eff3fff3fff3eff3dff3cff3dff3bff3cff3cff3cff3dff3dff3fff3eff3eff3eff3cff3aff3aff3aff37ff37ff38ff36ff3aff3eff40ff42ff44ff42ff42ff43ff41ff3eff3dff3dff3dff3cff3dff3c	\x0017001600150018001800180018001a001d001d001e001c001d001d001c001b00180019001800180017001700180019001a001b001d001d001d001d001d001d001d001e001e001e00200020001f002000200020001e001d001d001e001f001e001d001e
1523	4607	1411813637	\x0017001800170017001800180019001800190019001a0019001700170017001900190017001800180019001a001a0018001900190019001b001b001a001a001a00190018001800160017001700180019001a0019001a001b001d001e001e001c001a	\xff3cff3cff3cff3cff3dff3fff3fff40ff41ff44ff43ff43ff43ff43ff42ff42ff41ff40ff40ff3eff3dff3eff3fff3eff3fff3cff3cff3eff40ff40ff3eff3fff41ff41ff41ff40ff40ff3fff3fff3eff3cff3eff3dff3dff3bff3bff3cff3dff3d	\x001d001e001d001e001d001d001e001c001d001d001e001d001f001d001d001d001e001f001f001f001e001e001c001b001a001800170017001700170017001800180018001800190018001a001b001a001b001c001b0019001a0018001700170018
1524	4607	1411813638	\x001c001b001a00170016001700180019001b001a001a001a0019001800180017001600180017001a001c001c001b001c001c001a001a00170017001700170017001800190019001a001b001a001b001c001b001b0019001b001b001b001d001c001d001f	\xff3dff40ff40ff3fff40ff3fff3eff3eff3eff3cff3eff3eff3eff41ff42ff42ff41ff41ff41ff42ff42ff42ff42ff42ff43ff44ff44ff45ff44ff44ff43ff43ff46ff45ff46ff45ff45ff45ff44ff43ff41ff41ff3fff3fff3fff3fff41ff40ff3eff3e	\x00180018001900180019001900170016001700170017001700170019001a001a001700170017001700160015001600170017001800180017001a001a00190018001a00190019001b001b001c001d001e001d001d001d001d001b001b001b001a001a001a
1525	4607	1411813639	\x0022002000200022002200230022002100200020001f001c001c001a001b001b001c001d001e001f001e001d001d001e001d001d001e001e001e001e001e001b001b001c001b001b001c001a0019001a001b0019001900180018001a0019001a001a001a	\xff3fff3fff41ff41ff41ff42ff44ff44ff43ff43ff42ff42ff41ff41ff40ff40ff40ff3eff3eff3eff3fff3eff3fff3eff3fff41ff40ff3fff3fff3fff42ff42ff43ff42ff44ff45ff44ff44ff42ff42ff42ff42ff42ff41ff42ff41ff41ff41ff40ff3f	\x00170017001700170018001900180017001b001b001c001c001c001a001b001d001c001d001e001e001f00200020001e001d001c001c001c001b001b001c001b00190018001600150014001300130013001500170018001a001b001c001d0020001f001f
1526	4607	1411813640	\x00190019001a001a0019001a0019001900190017001500140014001200120014001400140014001400130013001200110010000f000f001100110011001100100010001000100010000f000f000d000f000e000e000e000f001100120013001200100010	\xff40ff41ff3fff3eff3cff3eff3eff3fff3fff40ff43ff45ff47ff45ff47ff46ff44ff42ff40ff40ff3fff40ff40ff41ff43ff43ff42ff42ff41ff41ff3eff3cff3bff3bff3bff3cff3dff3cff3eff3eff3eff3fff3fff3eff3fff42ff41ff41ff41ff41	\x0021002000210020001f001d001d001d001d001d001c001b001c001e001e001e001d001d001e001e001d001e001f002100210020002100230023002300220020002000200020002100210020001d001e001d001d001d001b001b001d001e001e00210023
1527	4607	1411813641	\x000f0010000f000f000f000e000f00100010000e000d000e000d0010001100100012001200120012001100100011001300110010000f000d000c000b000a000b000c000d000f0011001200130014001200110011000e000d000d000d000d000d	\xff41ff40ff3fff3dff3dff3fff3fff3fff3fff40ff41ff42ff42ff44ff45ff45ff45ff46ff44ff43ff44ff42ff41ff3fff3eff3fff3eff3eff3dff3dff3dff3fff41ff41ff40ff3fff41ff42ff44ff45ff43ff43ff46ff46ff45ff43ff41ff42	\x002200220020002300240023002300220024002400250023002200240024002400230024002300230024002300230023002300250025002500230025002500240023002300210020001f001e001c001c001e001d001f00220024002300250024
1528	4607	1411813642	\x000d000d000d000f0010000f000e0010000f00100010000f000e000f0010000f000f00100010001100120011001100100010000f000f000e000d000f000f000f001000120014001300140014001300150015001300120013001200120011001000110011	\xff41ff41ff41ff42ff44ff45ff45ff46ff49ff49ff48ff48ff47ff47ff47ff46ff47ff47ff48ff48ff47ff47ff45ff45ff44ff44ff42ff44ff43ff43ff44ff42ff41ff41ff42ff40ff41ff40ff3fff41ff43ff43ff44ff45ff46ff47ff47ff45ff45ff45	\x002400240023002200210023002200220021002100210021002200230023002300220022002200220022001f001e001e001f001f001e001d001b001b001a001900170016001700170018001800190019001b001f001d001d001c001c001b001a001a0019
