systime	sender_id	rssi
000462.771	1	-52
000462.787	4	-50
000462.792	1	-55
000462.797	2	-58
000462.808	4	-49
000462.813	1	-53
000462.818	2	-63
000462.830	4	-51
000462.835	1	-53
000462.841	2	-61
000462.852	4	-50
000462.857	1	-52
000462.862	2	-70
000462.878	1	-50
000462.894	4	-52
000462.899	1	-54
000462.904	2	-55
000462.920	1	-54
000462.936	4	-50
000462.941	1	-52
000462.946	2	-58
000462.962	1	-51
000462.969	2	-58
000462.979	4	-50
000462.983	1	-51
000462.999	4	-51
000463.004	1	-52
000463.010	2	-55
000463.021	4	-54
000463.026	1	-50
000463.041	4	-54
000463.052	2	-61
000463.063	4	-49
000463.069	1	-55
000463.074	2	-72
000463.084	4	-49
000463.089	1	-53
000463.097	2	-58
000463.107	4	-51
000463.111	1	-52
000463.127	4	-48
000463.132	1	-53
000463.138	2	-54
000463.149	4	-51
000463.154	1	-51
000463.160	2	-60
000463.169	4	-54
000463.181	2	-56
000463.191	4	-53
000463.198	1	-51
000463.202	2	-55
000463.217	1	-52
000463.226	2	-61
000463.235	4	-53
000463.239	1	-52
000463.255	4	-51
000463.260	1	-50
000463.266	2	-58
000463.277	4	-51
000463.282	1	-52
000463.297	4	-50
000463.308	2	-53
000463.318	4	-50
000463.326	1	-53
000463.330	2	-58
000463.339	4	-51
000463.344	1	-51
000463.354	2	-62
000463.363	4	-52
000463.367	1	-51
000463.384	4	-50
000463.389	1	-51
000463.394	2	-57
000463.410	1	-51
000463.415	2	-70
000463.426	4	-54
000463.431	1	-51
000463.436	2	-57
000463.454	1	-54
000463.458	2	-58
000463.468	4	-49
000463.473	1	-53
000463.482	2	-61
000463.491	4	-51
000463.495	1	-54
000463.512	4	-55
000463.517	1	-53
000463.522	2	-59
000463.538	1	-51
000463.543	2	-56
000463.553	4	-52
000463.559	1	-53
000463.565	2	-59
000463.574	4	-51
000463.582	1	-53
000463.586	2	-63
000463.596	4	-52
000463.601	1	-52
000463.610	2	-64
000463.619	4	-50
000463.623	1	-51
000463.640	4	-51
000463.645	1	-53
000463.650	2	-60
000463.666	1	-53
000463.671	2	-63
000463.681	4	-52
000463.687	1	-53
000463.692	2	-59
000463.702	4	-55
000463.710	1	-50
000463.714	2	-57
000463.724	4	-50
000463.729	1	-51
000463.738	2	-60
000463.747	4	-53
000463.752	1	-51
000463.773	1	-53
000463.778	2	-57
000463.789	4	-49
000463.794	1	-51
000463.799	2	-71
000463.815	1	-52
000463.820	2	-58
000463.830	4	-52
000463.838	1	-50
000463.843	2	-60
000463.852	4	-51
000463.857	1	-50
000463.872	4	-53
000463.878	1	-51
000463.885	2	-59
000463.894	4	-51
000463.899	1	-52
000463.917	4	-50
000463.922	1	-52
000463.927	2	-60
000463.937	4	-51
000463.943	1	-53
000463.966	1	-53
000463.970	2	-58
000463.979	4	-51
000463.985	1	-51
000463.994	2	-57
000464.003	4	-52
000464.007	1	-54
000464.024	4	-50
000464.029	1	-51
000464.033	2	-63
000464.046	4	-51
000464.050	1	-53
000464.055	2	-62
000464.067	4	-55
000464.072	1	-53
000464.076	2	-59
000464.088	4	-50
000464.094	1	-53
000464.098	2	-71
000464.110	4	-52
000464.115	1	-53
000464.122	2	-57
000464.136	1	-54
000464.141	2	-60
000464.153	4	-49
000464.157	1	-54
000464.163	2	-60
000464.174	4	-51
000464.179	1	-53
000464.200	1	-54
000464.205	2	-60
000464.216	4	-48
000464.222	1	-52
000464.226	2	-62
000464.242	1	-52
000464.250	2	-69
000464.259	4	-53
000464.263	1	-52
000464.280	4	-49
000464.285	1	-53
000464.289	2	-64
000464.306	1	-51
000464.311	2	-59
000464.322	4	-50
000464.327	1	-50
000464.350	1	-52
000464.355	2	-59
000464.363	4	-53
000464.369	1	-50
000464.385	4	-51
000464.390	1	-52
000464.397	2	-63
000464.411	1	-54
000464.430	4	-53
000464.434	1	-53
000464.439	2	-60
000464.455	1	-54
000464.460	2	-59
000464.469	4	-52
000464.478	1	-53
000464.483	2	-61
000464.492	4	-53
000464.497	1	-55
000464.506	2	-61
000464.515	4	-49
000464.520	1	-55
000464.536	4	-50
000464.541	1	-54
000464.546	2	-56
000464.558	4	-53
000464.562	1	-53
000464.567	2	-64
000464.583	1	-54
000464.587	4	-56
000464.591	2	-60
000464.606	1	-53
000464.611	2	-68
000464.623	4	-51
000464.628	1	-52
000464.634	2	-67
000464.649	1	-50
000464.654	2	-69
000464.664	4	-49
000464.670	1	-49
000464.675	2	-64
000464.686	4	-51
000464.691	1	-50
000464.696	2	-60
000464.711	4	-50
000464.716	1	-49
000464.721	2	-59
000464.737	1	-51
000464.742	2	-57
000464.751	4	-51
000464.760	1	-51
000464.765	2	-56
000464.774	4	-52
000464.779	1	-51
000464.795	4	-53
000464.800	1	-53
000464.807	2	-62
000464.821	1	-52
000464.839	4	-50
000464.844	1	-54
000464.849	2	-61
000464.865	1	-53
000464.871	2	-59
000464.880	4	-51
000464.888	1	-55
000464.892	2	-57
000464.901	4	-51
000464.907	1	-52
000464.916	2	-58
000464.925	4	-54
000464.929	1	-51
000464.946	4	-53
000464.951	1	-49
000464.955	2	-59
000464.977	2	-57
000464.988	4	-52
000464.993	1	-50
000465.019	2	-55
000465.030	4	-50
000465.035	1	-53
000465.061	2	-58
000465.072	4	-51
000465.077	1	-52
000465.098	1	-54
000465.103	2	-64
000465.114	4	-53
000465.119	1	-49
000465.140	1	-54
000465.146	2	-60
000465.157	4	-51
000465.162	1	-53
000465.166	2	-57
000465.179	4	-55
000465.184	1	-51
000465.188	2	-57
000465.201	4	-51
000465.205	1	-52
000465.210	2	-58
000465.227	1	-51
000465.232	2	-61
000465.243	4	-49
000465.248	1	-52
000465.272	1	-53
000465.276	2	-63
000465.285	4	-51
000465.290	1	-51
000465.300	2	-60
000465.309	4	-55
000465.314	1	-50
000465.330	4	-52
000465.335	1	-52
000465.340	2	-57
000465.356	1	-53
000465.372	4	-53
000465.377	1	-54
000465.382	2	-69
000465.400	1	-51
000465.405	2	-64
000465.414	4	-50
000465.419	1	-54
000465.428	2	-69
000465.437	4	-52
000465.442	1	-50
000465.458	4	-50
000465.463	1	-54
000465.468	2	-61
000465.480	4	-54
000465.484	1	-51
000465.489	2	-61
000465.505	1	-51
000465.509	4	-50
000465.513	2	-59
000465.528	1	-55
000465.533	2	-57
000465.545	4	-52
000465.550	1	-53
000465.556	2	-58
000465.571	1	-51
000465.576	2	-60
000465.587	4	-53
000465.592	1	-54
000465.598	2	-63
000465.613	1	-49
000465.633	4	-52
000465.638	1	-50
000465.643	2	-60
000465.659	1	-52
000465.664	2	-60
000465.673	4	-50
000465.682	1	-55
000465.687	2	-59
000465.696	4	-49
000465.701	1	-51
000465.716	4	-54
000465.722	1	-53
000465.729	2	-61
000465.738	4	-53
000465.743	1	-51
000465.750	2	-56
000465.761	4	-51
000465.766	1	-49
000465.771	2	-59
000465.780	4	-54
000465.787	1	-50
000465.793	2	-59
000465.802	4	-53
000465.810	1	-55
000465.815	2	-57
000465.824	4	-50
000465.829	1	-53
000465.844	4	-50
000465.850	1	-53
000465.857	2	-61
000465.866	4	-52
000465.871	1	-50
000465.889	4	-48
000465.894	1	-52
000465.899	2	-56
000465.915	1	-53
000465.921	2	-57
000465.930	4	-52
000465.938	1	-52
000465.943	2	-56
000465.951	4	-52
000465.957	1	-51
000465.973	4	-51
000465.978	1	-51
000465.985	2	-57
000465.999	1	-51
000466.017	4	-51
000466.022	1	-50
000466.027	2	-57
000466.043	1	-53
000466.049	2	-60
000466.058	4	-51
000466.066	1	-51
000466.071	2	-57
000466.080	4	-51
000466.085	1	-51
000466.101	4	-54
000466.106	1	-51
000466.113	2	-55
000466.127	1	-50
000466.146	4	-51
000466.150	1	-53
000466.155	2	-54
000466.171	1	-51
000466.176	2	-61
000466.185	4	-49
000466.194	1	-52
000466.199	2	-60
000466.208	4	-52
000466.213	1	-49
000466.229	4	-53
000466.234	1	-51
000466.241	2	-63
000466.251	4	-53
000466.255	1	-51
000466.274	4	-52
000466.278	1	-53
000466.283	2	-56
000466.294	4	-50
000466.299	1	-52
000466.305	2	-54
000466.322	1	-51
000466.326	2	-60
000466.336	4	-53
000466.341	1	-51
000466.350	2	-70
000466.359	4	-53
000466.364	1	-50
000466.380	4	-51
000466.385	1	-51
000466.390	2	-58
000466.406	1	-50
000466.411	2	-60
000466.427	1	-53
000466.431	4	-50
000466.435	2	-62
000466.446	4	-50
000466.451	1	-52
000466.456	2	-59
000466.472	1	-50
000466.478	2	-62
000466.488	4	-51
000466.493	1	-50
000466.498	2	-60
000466.514	1	-50
000466.519	2	-61
000466.530	4	-51
000466.535	1	-53
000466.540	2	-58
000466.555	4	-55
000466.560	1	-50
000466.565	2	-56
000466.581	1	-50
000466.586	2	-62
000466.595	4	-49
000466.604	1	-51
000466.608	2	-58
000466.617	4	-49
000466.623	1	-51
000466.632	2	-62
000466.641	4	-51
000466.645	1	-50
000466.662	4	-56
000466.667	1	-51
000466.672	2	-58
000466.688	1	-52
000466.693	2	-55
000466.703	4	-52
000466.709	1	-51
000466.714	2	-55
000466.724	4	-51
000466.732	1	-49
000466.736	2	-61
000466.746	4	-53
000466.751	1	-51
000466.760	2	-57
000466.769	4	-51
000466.774	1	-53
000466.790	4	-50
000466.795	1	-50
000466.800	2	-55
000466.816	1	-51
000466.821	2	-59
000466.831	4	-50
000466.837	1	-53
000466.842	2	-57
000466.852	4	-50
000466.860	1	-53
000466.865	2	-57
000466.874	4	-51
000466.879	1	-53
000466.895	4	-51
000466.900	1	-58
000466.907	2	-58
000466.921	1	-54
000466.939	4	-51
000466.944	1	-51
000466.949	2	-53
000466.965	1	-53
000466.979	4	-53
000466.988	1	-51
000466.992	2	-61
000467.001	4	-50
000467.007	1	-53
000467.016	2	-56
000467.025	4	-51
000467.030	1	-54
000467.046	4	-51
000467.051	1	-51
000467.056	2	-58
000467.072	1	-53
000467.078	2	-61
000467.088	4	-50
000467.093	1	-51
000467.116	1	-51
000467.120	2	-62
000467.130	4	-51
000467.135	1	-52
000467.144	2	-58
000467.153	4	-51
000467.157	1	-52
000467.174	4	-52
000467.179	1	-52
000467.183	2	-56
000467.205	2	-55
000467.216	4	-54
000467.221	1	-52
000467.247	2	-64
000467.258	4	-55
000467.263	1	-52
000467.289	2	-59
000467.300	4	-53
000467.305	1	-53
000467.324	4	-54
000467.328	1	-53
000467.333	2	-61
000467.349	1	-52
000467.355	2	-62
000467.364	4	-50
000467.372	1	-51
000467.376	2	-57
000467.386	4	-52
000467.391	1	-52
000467.397	2	-59
000467.407	4	-51
000467.412	1	-51
000467.419	2	-57
000467.433	1	-53
000467.452	4	-52
000467.457	1	-54
000467.461	2	-57
000467.483	2	-69
000467.492	4	-52
000467.500	1	-55
000467.505	2	-56
000467.514	4	-49
000467.519	1	-56
000467.528	2	-69
000467.537	4	-52
000467.542	1	-51
000467.558	4	-51
000467.563	1	-54
000467.568	2	-63
000467.580	4	-56
000467.584	1	-56
000467.589	2	-69
000467.605	1	-56
000467.609	4	-54
000467.613	2	-53
000467.628	1	-57
000467.633	2	-59
000467.645	4	-49
000467.650	1	-52
000467.656	2	-58
000467.671	1	-55
000467.676	2	-57
000467.687	4	-54
000467.692	1	-55
000467.697	2	-57
000467.713	1	-56
000467.718	2	-63
000467.733	4	-49
000467.738	1	-57
000467.743	2	-59
000467.759	1	-52
000467.764	2	-59
000467.773	4	-56
000467.782	1	-52
000467.786	2	-57
000467.795	4	-52
000467.801	1	-56
000467.810	2	-62
000467.819	4	-51
000467.823	1	-53
000467.840	4	-58
000467.845	1	-53
000467.850	2	-57
000467.866	1	-55
000467.881	4	-51
000467.887	1	-56
000467.892	2	-63
000467.903	4	-55
000467.910	1	-55
000467.914	2	-57
000467.929	1	-55
000467.938	2	-54
000467.947	4	-48
000467.951	1	-53
000467.968	4	-53
000467.973	1	-51
000467.977	2	-60
000467.994	1	-52
000467.999	2	-56
000468.009	4	-51
000468.015	1	-54
000468.030	4	-52
000468.038	1	-56
000468.042	2	-53
000468.051	4	-52
000468.057	1	-52
000468.066	2	-55
000468.075	4	-50
000468.080	1	-55
000468.105	2	-53
000468.118	4	-50
000468.122	1	-56
000468.127	2	-51
000468.143	1	-55
000468.158	4	-49
000468.166	1	-53
000468.170	2	-57
000468.179	4	-49
000468.185	1	-56
000468.194	2	-56
000468.203	4	-51
000468.207	1	-53
000468.224	4	-51
000468.229	1	-57
000468.233	2	-56
000468.250	1	-53
000468.255	2	-55
000468.266	4	-51
000468.271	1	-53
000468.288	4	-53
000468.294	1	-54
000468.298	2	-53
000468.314	1	-53
000468.322	2	-54
000468.331	4	-53
000468.336	1	-57
000468.352	4	-51
000468.357	1	-53
000468.362	2	-53
000468.378	1	-56
000468.399	1	-52
000468.403	4	-51
000468.407	2	-54
000468.418	4	-51
000468.423	1	-54
000468.428	2	-55
000468.444	1	-58
000468.450	2	-56
000468.460	4	-50
000468.465	1	-53
000468.470	2	-51
000468.481	4	-51
000468.486	1	-57
000468.491	2	-53
000468.503	4	-50
000468.508	1	-55
000468.513	2	-51
000468.527	4	-54
000468.532	1	-55
000468.537	2	-53
000468.553	1	-53
000468.558	2	-53
000468.567	4	-53
000468.576	1	-56
000468.580	2	-52
000468.589	4	-50
000468.595	1	-55
000468.604	2	-55
000468.613	4	-50
000468.617	1	-56
000468.634	4	-51
000468.639	1	-57
000468.644	2	-58
000468.655	4	-50
000468.660	1	-56
000468.665	2	-52
000468.677	4	-51
000468.682	1	-53
000468.687	2	-54
000468.698	4	-51
000468.704	1	-56
000468.708	2	-59
000468.719	4	-54
000468.724	1	-57
000468.732	2	-53
000468.741	4	-50
000468.746	1	-56
000468.750	2	-58
000468.762	4	-51
000468.767	1	-55
000468.772	2	-59
000468.783	4	-51
000468.788	1	-54
000468.793	2	-54
000468.804	4	-51
000468.809	1	-58
000468.815	2	-52
000468.826	4	-50
000468.832	1	-59
000468.836	2	-61
000468.847	4	-48
000468.852	1	-55
000468.860	2	-59
000468.869	4	-51
000468.873	1	-54
000468.890	4	-50
000468.895	1	-54
000468.899	2	-54
000468.911	4	-49
000468.916	1	-57
000468.921	2	-57
000468.933	4	-48
000468.938	1	-63
000468.942	2	-55
000468.960	1	-54
000468.964	2	-62
000468.975	4	-51
000468.980	1	-54
000468.988	2	-55
000468.997	4	-51
000469.001	1	-56
000469.017	4	-52
000469.022	1	-57
000469.028	2	-55
000469.040	4	-50
000469.044	1	-59
000469.061	4	-51
000469.066	1	-56
000469.070	2	-60
000469.088	1	-57
000469.092	2	-59
000469.103	4	-48
000469.108	1	-53
000469.116	2	-59
000469.125	4	-51
000469.130	1	-58
000469.135	2	-55
000469.147	4	-50
000469.152	1	-53
000469.156	2	-55
000469.174	1	-55
000469.179	2	-58
000469.193	4	-50
000469.198	1	-55
000469.202	2	-55
000469.212	4	-47
000469.224	2	-54
000469.241	1	-55
000469.246	2	-52
000469.255	4	-44
000469.260	1	-56
000469.270	2	-51
000469.278	4	-50
000469.283	1	-55
000469.300	4	-49
000469.305	1	-54
000469.309	2	-60
000469.331	2	-56
000469.342	4	-45
000469.347	1	-56
000469.370	1	-56
000469.374	2	-55
000469.384	4	-50
000469.389	1	-58
000469.398	2	-51
000469.407	4	-50
000469.411	1	-55
000469.428	4	-49
000469.433	1	-53
000469.438	2	-56
000469.454	1	-56
000469.459	2	-53
000469.470	4	-53
000469.475	1	-57
000469.480	2	-54
000469.492	4	-49
000469.498	1	-56
000469.502	2	-50
000469.513	4	-50
000469.518	1	-58
000469.526	2	-54
000469.535	4	-51
000469.539	1	-57
000469.544	2	-57
000469.555	4	-49
000469.560	1	-56
000469.565	2	-57
000469.577	4	-49
000469.582	1	-53
000469.587	2	-59
000469.597	4	-50
000469.603	1	-55
000469.608	2	-60
000469.618	4	-49
000469.626	1	-54
000469.630	2	-57
000469.640	4	-50
000469.645	1	-56
000469.654	2	-55
000469.663	4	-51
000469.667	1	-58
000469.683	4	-51
000469.688	1	-55
000469.693	2	-54
000469.705	4	-52
000469.710	1	-56
000469.715	2	-53
000469.725	4	-49
000469.731	1	-55
000469.736	2	-53
000469.746	4	-50
000469.754	1	-57
000469.758	2	-55
000469.768	4	-50
000469.773	1	-58
000469.782	2	-55
000469.791	4	-52
000469.796	1	-57
000469.812	4	-52
000469.817	1	-58
000469.822	2	-59
000469.838	1	-57
000469.843	2	-60
000469.854	4	-50
000469.859	1	-56
000469.865	2	-58
000469.882	1	-55
000469.886	2	-54
000469.896	4	-47
000469.901	1	-62
000469.910	2	-51
000469.919	4	-47
000469.923	1	-56
000469.940	4	-49
000469.945	1	-55
000469.949	2	-55
000469.966	1	-60
000469.971	2	-53
000469.982	4	-50
000469.987	1	-60
000470.010	1	-55
000470.014	2	-55
000470.024	4	-51
000470.029	1	-55
000470.038	2	-63
000470.047	4	-52
000470.051	1	-60
000470.068	4	-50
000470.073	1	-58
000470.077	2	-54
000470.099	2	-55
000470.110	4	-50
000470.115	1	-59
000470.141	2	-54
000470.152	4	-48
000470.157	1	-60
000470.178	1	-55
000470.183	2	-52
000470.194	4	-51
000470.199	1	-59
000470.220	1	-55
000470.225	2	-52
000470.236	4	-52
000470.241	1	-57
000470.257	4	-48
000470.262	1	-53
000470.268	2	-53
000470.283	1	-56
000470.288	2	-54
000470.299	4	-49
000470.304	1	-60
000470.310	2	-57
000470.325	1	-70
000470.346	4	-49
000470.350	1	-52
000470.355	2	-60
000470.371	1	-53
000470.377	2	-57
000470.386	4	-49
000470.394	1	-58
000470.399	2	-56
000470.408	4	-49
000470.413	1	-57
000470.429	4	-48
000470.434	1	-56
000470.441	2	-53
000470.455	1	-55
000470.474	4	-49
000470.478	1	-54
000470.483	2	-55
000470.499	1	-57
000470.505	2	-53
000470.514	4	-55
000470.522	1	-61
000470.527	2	-54
000470.536	4	-52
000470.541	1	-69
000470.556	4	-55
000470.562	1	-68
000470.569	2	-54
000470.578	4	-50
000470.583	1	-59
000470.602	4	-49
000470.606	1	-58
000470.611	2	-55
000470.627	1	-55
000470.632	2	-57
000470.642	4	-51
000470.650	1	-57
000470.655	2	-56
000470.664	4	-51
000470.669	1	-59
000470.684	4	-52
000470.690	1	-55
000470.697	2	-54
000470.706	4	-49
000470.711	1	-54
000470.730	4	-51
000470.734	1	-54
000470.739	2	-55
000470.755	1	-61
000470.760	2	-57
000470.769	4	-50
000470.778	1	-59
000470.783	2	-59
000470.792	4	-50
000470.797	1	-61
000470.806	2	-55
000470.815	4	-50
000470.820	1	-62
000470.836	4	-50
000470.841	1	-59
000470.846	2	-52
000470.858	4	-51
000470.863	1	-63
000470.868	2	-56
000470.883	4	-48
000470.888	1	-60
000470.893	2	-55
000470.909	1	-55
000470.914	2	-53
000470.923	4	-50
000470.932	1	-55
000470.936	2	-54
000470.945	4	-50
000470.951	1	-55
000470.960	2	-52
000470.969	4	-52
000470.973	1	-57
000470.990	4	-51
000470.995	1	-57
000471.000	2	-50
000471.016	1	-59
000471.021	2	-54
000471.033	4	-51
000471.037	1	-59
000471.042	2	-60
000471.054	4	-49
000471.060	1	-57
000471.065	2	-56
000471.076	4	-54
000471.080	1	-57
000471.097	4	-53
000471.102	1	-57
000471.107	2	-56
000471.123	1	-57
000471.128	2	-55
000471.139	4	-50
000471.144	1	-57
000471.149	2	-57
000471.165	1	-57
000471.170	2	-56
000471.181	4	-52
000471.188	1	-58
000471.193	2	-58
000471.207	1	-59
000471.223	4	-51
000471.228	1	-68
000471.235	2	-60
000471.249	1	-61
000471.268	4	-52
000471.272	1	-58
000471.277	2	-69
000471.293	1	-59
000471.298	2	-64
000471.307	4	-52
000471.316	1	-55
000471.321	2	-59
000471.330	4	-53
000471.335	1	-60
000471.351	4	-52
000471.356	1	-57
000471.363	2	-59
000471.377	1	-61
000471.396	4	-51
000471.400	1	-69
000471.405	2	-57
000471.421	1	-61
000471.426	2	-61
000471.435	4	-50
000471.444	1	-60
000471.449	2	-61
000471.458	4	-51
000471.463	1	-61
000471.479	4	-48
000471.484	1	-58
000471.491	2	-60
000471.500	4	-56
000471.505	1	-61
000471.524	4	-56
000471.528	1	-62
000471.533	2	-63
000471.549	1	-68
000471.554	2	-67
000471.563	4	-51
000471.572	1	-58
000471.577	2	-70
000471.586	4	-52
000471.591	1	-57
000471.607	4	-54
000471.612	1	-62
000471.619	2	-61
000471.633	1	-59
000471.652	4	-51
000471.656	1	-58
000471.661	2	-65
000471.677	1	-63
000471.682	2	-69
000471.691	4	-51
000471.700	1	-55
000471.705	2	-56
000471.714	4	-53
000471.719	1	-61
000471.735	4	-59
000471.740	1	-62
000471.747	2	-59
000471.761	1	-60
000471.780	4	-56
000471.784	1	-62
000471.789	2	-57
000471.805	1	-62
000471.810	2	-53
000471.819	4	-51
000471.828	1	-62
000471.833	2	-57
000471.842	4	-51
000471.847	1	-60
000471.856	2	-57
000471.865	4	-53
000471.870	1	-62
000471.897	2	-54
000471.908	4	-57
000471.912	1	-58
000471.933	1	-57
000471.937	4	-55
000471.941	2	-54
000471.952	4	-51
000471.957	1	-59
000471.962	2	-52
000471.978	1	-58
000471.984	2	-55
000471.994	4	-50
000471.999	1	-59
000472.020	1	-60
000472.025	2	-54
000472.036	4	-52
000472.041	1	-58
000472.047	2	-61
000472.061	4	-54
000472.066	1	-56
000472.071	2	-58
000472.080	4	-54
000472.087	1	-57
000472.110	1	-56
000472.114	2	-55
000472.123	4	-52
000472.129	1	-58
000472.138	2	-52
000472.147	4	-53
000472.151	1	-59
000472.168	4	-56
000472.173	1	-61
000472.177	2	-56
000472.199	2	-55
000472.210	4	-56
000472.215	1	-57
000472.241	2	-56
000472.252	4	-56
000472.257	1	-62
000472.274	4	-56
000472.278	1	-59
000472.283	2	-58
000472.295	4	-52
000472.300	1	-57
000472.304	2	-56
000472.321	1	-58
000472.326	2	-60
000472.337	4	-57
000472.342	1	-59
000472.366	1	-61
000472.370	2	-62
000472.379	4	-57
000472.384	1	-60
000472.394	2	-55
000472.403	4	-55
000472.407	1	-57
000472.424	4	-56
000472.429	1	-58
000472.434	2	-57
000472.450	1	-58
000472.455	2	-57
000472.471	1	-58
000472.475	4	-54
000472.479	2	-57
000472.494	1	-57
000472.499	2	-55
000472.511	4	-56
000472.516	1	-58
000472.522	2	-59
000472.537	1	-56
000472.542	2	-57
000472.552	4	-61
000472.558	1	-60
000472.563	2	-56
000472.574	4	-57
000472.579	1	-56
000472.584	2	-59
000472.599	4	-59
000472.604	1	-60
000472.609	2	-56
000472.625	1	-61
000472.630	2	-60
000472.639	4	-60
000472.648	1	-55
000472.652	2	-53
000472.661	4	-56
000472.667	1	-59
000472.676	2	-51
000472.685	4	-57
000472.689	1	-58
000472.706	4	-52
000472.711	1	-55
000472.716	2	-54
000472.732	1	-54
000472.737	2	-52
000472.748	4	-53
000472.753	1	-58
000472.758	2	-69
000472.776	1	-54
000472.781	2	-52
000472.790	4	-55
000472.795	1	-56
000472.811	4	-53
000472.816	1	-54
000472.823	2	-53
000472.837	1	-56
000472.855	4	-60
000472.860	1	-57
000472.865	2	-53
000472.881	1	-58
000472.887	2	-54
000472.896	4	-61
000472.904	1	-57
000472.908	2	-53
000472.917	4	-56
000472.923	1	-62
000472.932	2	-55
000472.941	4	-58
000472.945	1	-60
000472.962	4	-53
000472.967	1	-57
000472.971	2	-54
000472.988	1	-56
000472.993	2	-60
000473.004	4	-52
000473.009	1	-58
000473.025	4	-51
000473.032	1	-56
000473.036	2	-56
000473.051	1	-57
000473.060	2	-59
000473.069	4	-54
000473.074	1	-57
000473.095	1	-56
000473.100	2	-56
000473.111	4	-56
000473.116	1	-57
000473.132	4	-56
000473.137	1	-57
000473.142	2	-53
000473.160	1	-59
000473.164	2	-53
000473.174	4	-58
000473.179	1	-56
000473.188	2	-58
000473.197	4	-61
000473.202	1	-59
000473.208	2	-55
000473.218	4	-54
000473.223	1	-56
000473.240	4	-56
000473.245	1	-55
000473.249	2	-71
000473.265	4	-59
000473.270	1	-57
000473.274	2	-59
000473.284	4	-57
000473.296	2	-69
000473.313	1	-56
000473.318	2	-55
000473.327	4	-58
000473.332	1	-57
000473.342	2	-57
000473.351	4	-57
000473.355	1	-58
000473.372	4	-60
000473.377	1	-58
000473.382	2	-59
000473.398	1	-57
000473.403	2	-63
000473.414	4	-55
000473.419	1	-56
000473.424	2	-58
000473.441	1	-55
000473.446	2	-71
000473.456	4	-53
000473.461	1	-57
000473.470	2	-60
000473.479	4	-51
000473.483	1	-56
000473.499	4	-53
000473.504	1	-57
000473.509	2	-62
000473.521	4	-52
000473.526	1	-57
000473.531	2	-60
000473.542	4	-54
000473.547	1	-59
000473.552	2	-64
000473.570	1	-55
000473.574	2	-58
000473.584	4	-54
000473.589	1	-56
000473.598	2	-69
000473.607	4	-54
000473.611	1	-57
000473.628	4	-53
000473.633	1	-56
000473.638	2	-63
000473.654	1	-56
